REACTOR,14,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPCS,n-C4H10,H2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW,58,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUN,n-C4H10,H2O,TEMP,0,0.42,1.154,1.985,2.698,3.408,3.999,4.83,5.543,6.253,6.844,7.675,8.388,9.098,9.689,10.52,11.233,11.943,12.534,13.237,13.487,13.987,PRESS,0,4.419,10.109,12.942
1,4000,2190,,505,532,603,651,684,704,701,734,753,764,763,785,798,807,804,816,822,828,827,569,486,385,,2.25,2.17,1.81,1.84
2,4000,2178,,501,528,599,647,681,701,699,731,748,759,758,780,793,802,799,808,814,820,819,567,483,381,,2.01,1.92,1.8,1.65
3,4000,2172,,499,528,601,649,683,703,700,741,761,772,772,791,803,813,810,823,832,840,839,575,490,387,,2.27,2.18,1.81,1.79
4,4000,2172,,498,527,599,646,680,701,698,738,759,770,770,790,803,813,810,823,832,840,840,579,491,389,,1.99,1.91,1.81,1.63
5,4000,2190,,498,527,597,646,680,701,699,744,768,780,780,797,810,820,818,836,848,858,859,590,501,396,,2.09,2.02,1.82,1.7
6,4000,2202,,502,530,601,649,682,703,700,746,769,781,781,799,812,823,821,838,850,858,860,591,502,397,,2.1,2,1.81,1.64
7,4000,2196,,500,529,599,647,681,701,699,744,768,780,780,798,811,821,819,847,864,876,880,603,512,406,,2.08,2.01,1.81,1.75
8,4000,2214,,505,533,602,649,682,702,700,745,768,780,780,799,812,823,821,849,865,877,881,604,512,406,,2.14,2.04,1.8,1.68
